"file_name","target_name_unique","target_name_concise","n_copies","ct_value"
"KEPS_Std_corrected_08-01-23","Sabin3","Sabin_3",100,31.1361604533988
"KEPS_Std_corrected_08-01-23","Sabin3","Sabin_3",1000,27.6944070402505
"KEPS_Std_corrected_08-01-23","Sabin3","Sabin_3",10000,24.1234140458398
"KEPS_Std_corrected_08-01-23","Sabin3","Sabin_3",1e+05,20.5107437390912
"KEPS_Std_corrected_08-01-23","Sabin3","Sabin_3",1e+06,17.526933563023
"KEPS_Std_corrected_08-01-23","Salmonella spp.","Salmonella",0.1,NA
"KEPS_Std_corrected_08-01-23","Salmonella spp.","Salmonella",1,NA
"KEPS_Std_corrected_08-01-23","Salmonella spp.","Salmonella",10,31.900209836946
"KEPS_Std_corrected_08-01-23","Salmonella spp.","Salmonella",100,28.4162031826708
"KEPS_Std_corrected_08-01-23","Salmonella spp.","Salmonella",1000,25.4943988794156
"KEPS_Std_corrected_08-01-23","Salmonella spp.","Salmonella",10000,21.7432624075364
"KEPS_Std_corrected_08-01-23","Salmonella spp.","Salmonella",1e+05,18.7738792254147
"KEPS_Std_corrected_08-01-23","Sapovirus_I-II-IV-V","Sapovirus_I_II_IV_V",1,NA
"KEPS_Std_corrected_08-01-23","Sapovirus_I-II-IV-V","Sapovirus_I_II_IV_V",10,NA
"KEPS_Std_corrected_08-01-23","Sapovirus_I-II-IV-V","Sapovirus_I_II_IV_V",100,34.2438665454524
"KEPS_Std_corrected_08-01-23","Sapovirus_I-II-IV-V","Sapovirus_I_II_IV_V",1000,32.1853147191631
"KEPS_Std_corrected_08-01-23","Sapovirus_I-II-IV-V","Sapovirus_I_II_IV_V",10000,28.28252780797
"KEPS_Std_corrected_08-01-23","Sapovirus_I-II-IV-V","Sapovirus_I_II_IV_V",1e+05,25.1626534720104
"KEPS_Std_corrected_08-01-23","Sapovirus_I-II-IV-V","Sapovirus_I_II_IV_V",1e+06,21.4051863093859
"KEPS_Std_corrected_08-01-23","SAR_CoV2_E","SARS_CoV2_E",20,30.8201909210118
"KEPS_Std_corrected_08-01-23","SAR_CoV2_E","SARS_CoV2_E",200,27.0115665897841
"KEPS_Std_corrected_08-01-23","SAR_CoV2_E","SARS_CoV2_E",2000,23.2016881480019
"KEPS_Std_corrected_08-01-23","SAR_CoV2_E","SARS_CoV2_E",20000,19.8533735676079
"KEPS_Std_corrected_08-01-23","SAR_CoV2_E","SARS_CoV2_E",2e+05,16.5633413007448
"KEPS_Std_corrected_08-01-23","SAR_CoV2_E","SARS_CoV2_E",NA,33.3399224676145
"KEPS_Std_corrected_08-01-23","SAR_CoV2_E","SARS_CoV2_E",NA,35.0860137939453
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N1","SARS_CoV2_N1",20,29.0076461716344
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N1","SARS_CoV2_N1",200,26.2272444086516
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N1","SARS_CoV2_N1",2000,22.857996276409
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N1","SARS_CoV2_N1",20000,19.3639693678803
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N1","SARS_CoV2_N1",2e+05,15.8122497113856
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N1","SARS_CoV2_N1",NA,33.8321543214412
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N1","SARS_CoV2_N1",NA,NA
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N2","SARS_CoV2_N2",20,32.5588882579242
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N2","SARS_CoV2_N2",200,28.9228475680217
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N2","SARS_CoV2_N2",2000,25.104378377979
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N2","SARS_CoV2_N2",20000,20.9053842446425
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N2","SARS_CoV2_N2",2e+05,17.6869357296123
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N2","SARS_CoV2_N2",NA,37.0901298522949
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N2","SARS_CoV2_N2",NA,NA
